2025-05-01 12:30:46,897 - app - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:12,895 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:12,987 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:13,054 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,178 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,219 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,261 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,303 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,367 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,428 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,498 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,541 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,588 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:14,649 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,356 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,401 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,453 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,503 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,562 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,634 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,735 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,791 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,837 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:18,880 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:19,917 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:19,968 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,007 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,052 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,102 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,149 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,209 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,285 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,358 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:20,423 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,311 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,364 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,416 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,572 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,655 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,702 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,745 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,798 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,841 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-01 19:12:32,885 - app.utils.jwt_callbacks - ERROR - Missing token: Missing JWT in headers or query_string (Missing Authorization Header; Missing 'jwt' query paramater)
2025-05-02 10:25:34,279 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,303 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,326 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,348 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,370 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,392 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,411 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,431 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:34,450 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,527 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,550 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,574 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,594 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,615 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,637 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,659 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,681 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,716 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:35,750 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,800 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,849 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,882 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,915 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,949 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:40,999 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:41,032 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:25:41,073 - app - ERROR - Dashboard error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:28:56,101 - app - ERROR - Login page error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:29:07,597 - app - ERROR - Login page error: Could not build url for endpoint 'project.list'. Did you mean 'main.projects' instead?
2025-05-02 10:33:59,139 - app - ERROR - Login page error: Could not build url for endpoint 'task.list'. Did you mean 'main.tasks' instead?
2025-05-02 10:37:28,806 - app - ERROR - Login page error: Could not build url for endpoint 'main.resources'. Did you mean 'main.reports' instead?
2025-05-02 10:37:34,406 - app - ERROR - Login page error: Could not build url for endpoint 'main.resources'. Did you mean 'main.reports' instead?
2025-05-02 10:40:14,422 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,451 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,496 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,529 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,564 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,586 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,639 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,673 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,703 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:14,749 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:15,829 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:15,872 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:15,922 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:15,964 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,003 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,038 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,075 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,109 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,141 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:16,165 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,222 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,265 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,300 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,332 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,366 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,399 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,432 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,466 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,515 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:40:21,548 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:21,898 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:21,926 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:21,972 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,007 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,044 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,088 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,114 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,160 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,205 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:22,251 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,343 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,381 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,420 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,450 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,484 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,520 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,559 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,590 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,621 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:23,655 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,722 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,756 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,789 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,840 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,873 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,906 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,939 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:28,973 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:29,017 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:29,050 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,167 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,201 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,237 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,276 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,312 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,344 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,373 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,449 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,476 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:46:59,505 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,867 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,888 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,913 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,936 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,957 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:47,978 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:48,000 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:48,020 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:48,038 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,101 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,123 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,146 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,167 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,188 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,209 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,233 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,254 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,272 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:49,295 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,085 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,119 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,158 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,192 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,227 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,269 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,306 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,337 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:52,383 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,459 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,514 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,547 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,571 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,614 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,647 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,682 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,717 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,753 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:53,785 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:58,827 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:58,881 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:58,923 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,054 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,087 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,143 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,185 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,222 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,256 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:47:59,298 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,382 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,418 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,454 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,488 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,523 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,561 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,599 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,630 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,662 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:48:29,703 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,786 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,822 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,855 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,884 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,919 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,952 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:29,983 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:30,017 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
2025-05-02 10:49:30,048 - app - ERROR - Dashboard error: Object of type Undefined is not JSON serializable
